,Date,Power Gen MW,,
1875,22/11/2017,2032.617,,
1876,23/11/2017,3796.24,,
1877,24/11/2017,2432.72,,
1878,25/11/2017,4139.49,,
1879,26/11/2017,4171.17,,
1880,27/11/2017,4064.08,,
1881,28/11/2017,4030.83,,
1882,29/11/2017,3805.74,,
1883,30/11/2017,4250.35,,
1884,01/12/2017,2502.909,,
1885,02/12/2017,1979.45,,
1886,03/12/2017,2898.88,,
1887,04/12/2017,2154.41,,
1888,05/12/2017,3225.04,,
1889,06/12/2017,4211.32,,
1890,07/12/2017,4312.95,,
1891,08/12/2017,4307.57,,
1892,09/12/2017,1855.618,,
1893,10/12/2017,1436.847,,
1894,11/12/2017,1112.516,,
1895,12/12/2017,2181.598,,
1896,13/12/2017,4251.15,,
1897,14/12/2017,4042.22,,
1898,15/12/2017,3911.76,,
1899,16/12/2017,1207.79,,
1900,17/12/2017,2708.23,,
1901,18/12/2017,630.971,,
1902,19/12/2017,1888.62,,
1903,20/12/2017,1842.118,,
1904,21/12/2017,1861.739,,
1905,22/12/2017,501.244,,
1906,23/12/2017,3726.53,,
1907,24/12/2017,4096.22,,
1908,25/12/2017,3270.23,,
1909,26/12/2017,2114.514,,
1910,27/12/2017,3991.89,,
1911,28/12/2017,2430.084,,
1912,29/12/2017,3827.82,,
1913,30/12/2017,2086.881,,
1914,31/12/2017,3995.22,,
1915,01/01/2018,3971.65,,
1916,02/01/2018,3430.65,,
1917,03/01/2018,3863.034,,
1918,04/01/2018,3075.5,,
1919,05/01/2018,313.97,,
1920,06/01/2018,2426.79,,
1921,07/01/2018,1515.51,,
1922,08/01/2018,3943.99,,
1923,09/01/2018,4133.61,,
1924,10/01/2018,614.027,,
1925,11/01/2018,148.527,,
1926,12/01/2018,2374.27,,
1927,13/01/2018,4255.39,,
1928,14/01/2018,4197.87,,
1929,15/01/2018,4150.54,,
1930,16/01/2018,4320.61,,
1931,17/01/2018,4082.26,,
1932,18/01/2018,3453.53,,
1933,19/01/2018,4195.59,,
1934,20/01/2018,759.337,,
1935,21/01/2018,2524.957,,
1936,22/01/2018,4016.2,,
1937,23/01/2018,4097.04,,
1938,24/01/2018,4015.176,,
1939,25/01/2018,2590.047,,
1940,26/01/2018,1086.028,,
1941,27/01/2018,4213.83,,
1942,28/01/2018,4258.37,,
1943,29/01/2018,3520.28,,
1944,30/01/2018,2994.87,,
1945,31/01/2018,4313.73,,
1946,01/02/2018,4336.94,,
1947,02/02/2018,1777.553,,
1948,03/02/2018,1166.78,,
1949,04/02/2018,262.979,,
1950,05/02/2018,107.64,,
1951,06/02/2018,2485.248,,
1952,07/02/2018,1818.74,,
1953,08/02/2018,2588.83,,
1954,09/02/2018,3039.58,,
1955,10/02/2018,3617.487,,
1956,11/02/2018,4246.89,,
1957,12/02/2018,4253.64,,
1958,13/02/2018,2624.065,,
1959,14/02/2018,3680.49,,
1960,15/02/2018,4066.55,,
1961,16/02/2018,3442.77,,
1962,17/02/2018,1591.74,,
1963,18/02/2018,626.89,,
1964,19/02/2018,2070.588,,
1965,20/02/2018,3255.64,,
1966,21/02/2018,106.496,,
1967,22/02/2018,1453.82,,
1968,23/02/2018,3246.58,,
1969,24/02/2018,3815.49,,
1970,25/02/2018,3958.83,,
1971,26/02/2018,2530.53,,
1972,27/02/2018,2861.23,,
1973,28/02/2018,4033.58,,
1974,01/03/2018,4210.04,,
1975,02/03/2018,4124.86,,
1976,03/03/2018,4129.81,,
1977,04/03/2018,3506.46,,
1978,05/03/2018,1409.58,,
1979,06/03/2018,361.914,,
1980,07/03/2018,1960.1,,
1981,08/03/2018,576.624,,
1982,09/03/2018,829.615,,
1983,10/03/2018,3585.8,,
1984,11/03/2018,1095.051,,
1985,12/03/2018,1274.249,,
1986,13/03/2018,367.236,,
1987,14/03/2018,3986.41,,
1988,15/03/2018,3924.78,,
1989,16/03/2018,3673.59,,
1990,17/03/2018,4161.36,,
1991,18/03/2018,4166.15,,
1992,19/03/2018,3023.39,,
1993,20/03/2018,656.55,,
1994,21/03/2018,2192.24,,
1995,22/03/2018,3220.91,,
1996,23/03/2018,2821.399,,
1997,24/03/2018,214.927,,
1998,25/03/2018,237.36,,
1999,26/03/2018,278.428,,
2000,27/03/2018,2324.04,,
2001,28/03/2018,885.49,,
2002,29/03/2018,1534.119,,
2003,30/03/2018,1932.32,,
2004,31/03/2018,2673.44,,
2005,01/04/2018,1514.455,,
2006,02/04/2018,7347.81,,
2007,03/04/2018,2358.43,,
2008,04/04/2018,4345.912,,
2009,05/04/2018,2590.706,,
2010,06/04/2018,3864.68,,
2011,07/04/2018,625.338,,
2012,08/04/2018,67.748,,
2013,09/04/2018,852.906,,
2014,10/04/2018,2904.11,,
2015,11/04/2018,788.816,,
2016,12/04/2018,1206.01,,
2017,13/04/2018,170.909,,
2018,14/04/2018,655.21,,
2019,15/04/2018,2495.52,,
2020,16/04/2018,3218.7,,
2021,17/04/2018,4322.47,,
2022,18/04/2018,3203.41,,
2023,19/04/2018,629.508,,
2024,20/04/2018,294.726,,
2025,21/04/2018,172.985,,
2026,22/04/2018,2420.46,,
2027,23/04/2018,3945.52,,
2028,24/04/2018,1956.268,,
2029,25/04/2018,3427.87,,
2030,26/04/2018,3237.08,,
2031,27/04/2018,17.949,,
2032,28/04/2018,221.866,,
2033,29/04/2018,623.722,,
2034,30/04/2018,2121.17,,
2035,01/05/2018,3012.17,,
2036,02/05/2018,2566.9,,
2037,03/05/2018,2092.55,,
2038,04/05/2018,935.243,,
2039,05/05/2018,30.412,,
2040,06/05/2018,24.379,,
2041,07/05/2018,78.619,,
2042,08/05/2018,988.535,,
2043,09/05/2018,100.613,,
2044,10/05/2018,0,,
2045,11/05/2018,0,,
2046,12/05/2018,0,,
2047,13/05/2018,0,,
2048,14/05/2018,0,,
2049,15/05/2018,0,,
2050,16/05/2018,0,,
2051,17/05/2018,0,,
2052,18/05/2018,0,,
2053,19/05/2018,0,,
2054,20/05/2018,0,,
2055,21/05/2018,0,,
2056,22/05/2018,0,,
2057,23/05/2018,0,,
2058,24/05/2018,0,,
2059,25/05/2018,0,,
2060,26/05/2018,0,,
2061,27/05/2018,0,,
2062,28/05/2018,0,,
2063,29/05/2018,0,,
2064,30/05/2018,0,,
2065,31/05/2018,0,,
2066,01/06/2018,0,,
2067,02/06/2018,0,,
2068,03/06/2018,0,,
2069,04/06/2018,0,,
2070,05/06/2018,0,,
2071,06/06/2018,0,,
2072,07/06/2018,0,,
2073,08/06/2018,0,,
2074,09/06/2018,0,,
2075,10/06/2018,297.15,,
2076,11/06/2018,2126.65,,
2077,12/06/2018,,,
2078,13/06/2018,1815.379,,
2079,14/06/2018,3834.71,,
2080,15/06/2018,2044.64,,
2081,16/06/2018,2471.57,,
2082,17/06/2018,1857.64,,
2083,18/06/2018,2887.26,,
2084,19/06/2018,1439.808,,
2085,20/06/2018,3691.37,,
2086,21/06/2018,4272.46,,
2087,22/06/2018,1508.86,,
2088,23/06/2018,732.49,,
2089,24/06/2018,19.422,,
2090,25/06/2018,84.78,,
2091,26/06/2018,243.755,,
2092,27/06/2018,419.238,,
2093,28/06/2018,192.899,,
2094,29/06/2018,434.422,,
2095,30/06/2018,1490.717,,
2096,01/07/2018,1486.935,,
2097,02/07/2018,718.221,,
2098,03/07/2018,817.809,,
2099,04/07/2018,403.207,,
2100,05/07/2018,1089.812,,
2101,06/07/2018,93.583,,
2102,07/07/2018,4.341,,
2103,08/07/2018,250.661,,
2104,09/07/2018,1632.34,,
2105,10/07/2018,368.538,,
2106,11/07/2018,723.384,,
2107,12/07/2018,219.525,,
2108,13/07/2018,173.012,,
2109,14/07/2018,246.488,,
2110,15/07/2018,1761.48,,
2111,16/07/2018,530.604,,
2112,17/07/2018,291.511,,
2113,18/07/2018,96.113,,
2114,19/07/2018,28.751,,
2115,20/07/2018,495.992,,
2116,21/07/2018,280.686,,
2117,22/07/2018,343.689,,
2118,23/07/2018,865.979,,
2119,24/07/2018,596.99,,
2120,25/07/2018,54.274,,
2121,26/07/2018,59.641,,
2122,27/07/2018,246.323,,
2123,28/07/2018,2267.061,,
2124,29/07/2018,1517.42,,
2125,30/07/2018,1965.381,,
2126,31/07/2018,3509.49,,
2127,01/08/2018,2330.892,,
2128,02/08/2018,2255.35,,
2129,03/08/2018,822.711,,
2130,04/08/2018,453.085,,
2131,05/08/2018,1.62,,
2132,06/08/2018,1065.989,,
2133,07/08/2018,583.065,,
2134,08/08/2018,1271.19,,
2135,09/08/2018,484.54,,
2136,10/08/2018,1191.71,,
2137,11/08/2018,1053.266,,
2138,12/08/2018,781.78,,
2139,13/08/2018,1362.947,,
2140,14/08/2018,1882.19,,
2141,15/08/2018,3855.72,,
2142,16/08/2018,3125.76,,
2143,17/08/2018,3406.26,,
2144,18/08/2018,3665.8,,
2145,19/08/2018,2496.312,,
2146,20/08/2018,5.272,,
2147,21/08/2018,720.283,,
2148,22/08/2018,2632.78,,
2149,23/08/2018,2315.951,,
2150,24/08/2018,3895.42,,
2151,25/08/2018,1950.06,,
2152,26/08/2018,2662.59,,
2153,27/08/2018,3144.49,,
2154,28/08/2018,1112.066,,
2155,29/08/2018,1309.98,,
2156,30/08/2018,117.13,,
2157,31/08/2018,679.71,,
2158,01/09/2018,83.561,,
2159,02/09/2018,574.99,,
2160,03/09/2018,2626.021,,
2161,04/09/2018,820.99,,
2162,05/09/2018,505.23,,
2163,06/09/2018,1787.681,,
2164,07/09/2018,2755,,
2165,08/09/2018,1518.49,,
2166,09/09/2018,4184.11,,
2167,10/09/2018,4228.96,,
2168,11/09/2018,3867.26,,
2169,12/09/2018,2516.66,,
2170,13/09/2018,3858.28,,
2171,14/09/2018,3849.9,,
2172,15/09/2018,1378.566,,
2173,16/09/2018,2700.1,,
2174,17/09/2018,1797.62,,
2175,18/09/2018,4082.92,,
2176,19/09/2018,3348.311,,
2177,20/09/2018,2344.713,,
2178,21/09/2018,4101.56,,
2179,22/09/2018,1712.977,,
2180,23/09/2018,2733.93,,
2181,24/09/2018,1545.87,,
2182,25/09/2018,2858.96,,
2183,26/09/2018,3610.17,,
2184,27/09/2018,3205.3,,
2185,28/09/2018,626.252,,
2186,29/09/2018,1693.444,,
2187,30/09/2018,3803.65,,
2188,01/10/2018,2598.95,,
2189,02/10/2018,3671.58,,
2190,03/10/2018,2146.614,,
2191,04/10/2018,3579.03,,
2192,05/10/2018,2080.44,,
2193,06/10/2018,2140.48,,
2194,07/10/2018,2767.906,,
2195,08/10/2018,4332,,
2196,09/10/2018,4068.08,,
2197,10/10/2018,2363.09,,
2198,11/10/2018,2637.762,,
2199,12/10/2018,3500.01,,
2200,13/10/2018,2088.68,,
2201,14/10/2018,695.127,,
2202,15/10/2018,314.285,,
2203,16/10/2018,2506.97,,
2204,17/10/2018,1260.29,,
2205,18/10/2018,92.384,,
2206,19/10/2018,1098.8,,
2207,20/10/2018,2157.55,,
2208,21/10/2018,3692.34,,
2209,22/10/2018,2958.49,,
2210,23/10/2018,3582.8,,
2211,24/10/2018,2572.12,,
2212,25/10/2018,2330.43,,
2213,26/10/2018,4131.23,,
2214,27/10/2018,4102.56,,
2215,28/10/2018,1709.99,,
2216,29/10/2018,1189.1,,
2217,30/10/2018,296.03,,
2218,31/10/2018,2355.875,,
2219,01/11/2018,1400.74,,
2220,02/11/2018,2114.11,,
2221,03/11/2018,4282.89,,
2222,04/11/2018,2073.95,,
2223,05/11/2018,2127.88,,
2224,06/11/2018,4016.67,,
2225,07/11/2018,3317.13,,
2226,08/11/2018,3573.16,,
2227,09/11/2018,4330.21,,
2228,10/11/2018,2612.59,,
2229,11/11/2018,3075.39,,
2230,12/11/2018,3810.412,,
2231,13/11/2018,3898.15,,
2232,14/11/2018,3629.11,,
2233,15/11/2018,1963.061,,
2234,16/11/2018,1342.15,,
2235,17/11/2018,3394.33,,
2236,18/11/2018,2256.12,,
2237,19/11/2018,3114.51,,
2238,20/11/2018,3814.41,,
2239,21/11/2018,3830.75,,
2240,22/11/2018,1668.97,,
2241,23/11/2018,1805.31,,
2242,24/11/2018,2070.48,,
2243,25/11/2018,2223.37,,
2244,26/11/2018,999.424,,
2245,27/11/2018,3169.25,,
2246,28/11/2018,3733.82,,
2247,29/11/2018,4185.08,,
2248,30/11/2018,4284.09,,
2249,01/12/2018,1629.92,,
2250,02/12/2018,2706.119,,
2251,03/12/2018,1612.53,,
2252,04/12/2018,470.829,,
2253,05/12/2018,2192.519,,
2254,06/12/2018,2733.385,,
2255,07/12/2018,4232.36,,
2256,08/12/2018,4193.06,,
2257,09/12/2018,3369.62,,
2258,10/12/2018,869.543,,
2259,11/12/2018,2141.39,,
2260,12/12/2018,4186.46,,
2261,13/12/2018,4315.18,,
2262,14/12/2018,4311.76,,
2263,15/12/2018,3926.567,,
2264,16/12/2018,2297.74,,
2265,17/12/2018,2590.85,,
2266,18/12/2018,3473.46,,
2267,19/12/2018,3310.82,,
2268,20/12/2018,3586.49,,
2269,21/12/2018,1254.597,,
2270,22/12/2018,3264.44,,
2271,23/12/2018,309.327,,
2272,24/12/2018,679.65,,
2273,25/12/2018,615.87,,
2274,26/12/2018,1233.69,,
2275,27/12/2018,166.887,,
2276,28/12/2018,1760.53,,
2277,29/12/2018,2716.81,,
2278,30/12/2018,1643.65,,
2279,31/12/2018,3193.34,,
2280,01/01/2019,2213.47,,
2281,02/01/2019,202.908,,
2282,03/01/2019,505.88,,
2283,04/01/2019,324.891,,
2284,05/01/2019,691.691,,
2285,06/01/2019,868.588,,
2286,07/01/2019,4220.18,,
2287,08/01/2019,3830.61,,
2288,09/01/2019,388.066,,
2289,10/01/2019,1119.83,,
2290,11/01/2019,1843.83,,
2291,12/01/2019,4296.34,,
2292,13/01/2019,4304.28,,
2293,14/01/2019,3079.82,,
2294,15/01/2019,4123.02,,
2295,16/01/2019,3567.71,,
2296,17/01/2019,2476.05,,
2297,18/01/2019,3655.83,,
2298,19/01/2019,1490.05,,
2299,20/01/2019,697.299,,
2300,21/01/2019,2073.308,,
2301,22/01/2019,2077.448,,
2302,23/01/2019,306.533,,
2303,24/01/2019,36.831,,
2304,25/01/2019,4141.05,,
2305,26/01/2019,3653.42,,
2306,27/01/2019,3616.571,,
2307,28/01/2019,2239.22,,
2308,29/01/2019,3152.48,,
2309,30/01/2019,468.901,,
2310,31/01/2019,2352.24,,
2311,01/02/2019,1935.58,,
2312,02/02/2019,1794.858,,
2313,03/02/2019,3090.68,,
2314,04/02/2019,2289.933,,
2315,05/02/2019,2428.506,,
2316,06/02/2019,3124,,
2317,07/02/2019,3043.148,,
2318,08/02/2019,4328.4,,
2319,09/02/2019,3056.387,,
2320,10/02/2019,1940.376,,
2321,11/02/2019,794.118,,
2322,12/02/2019,4034.58,,
2323,13/02/2019,4211.72,,
2324,14/02/2019,1627.92,,
2325,15/02/2019,1865.44,,
2326,16/02/2019,3880.55,,
2327,17/02/2019,4173.26,,
2328,18/02/2019,4314.58,,
2329,19/02/2019,3224.13,,
2330,20/02/2019,4287.66,,
2331,21/02/2019,2767.33,,
2332,22/02/2019,2675.21,,
2333,23/02/2019,3073.92,,
2334,24/02/2019,696.985,,
2335,25/02/2019,444.528,,
2336,26/02/2019,478.46,,
2337,27/02/2019,43.8,,
2338,28/02/2019,118.644,,
2339,01/03/2019,421.101,,
2340,02/03/2019,3419.36,,
2341,03/03/2019,3341.126,,
2342,04/03/2019,3620.63,,
2343,05/03/2019,3600.83,,
2344,06/03/2019,3126.87,,
2345,07/03/2019,4135.75,,
2346,08/03/2019,2703.868,,
2347,09/03/2019,3287.52,,
2348,10/03/2019,2732.427,,
2349,11/03/2019,3991.04,,
2350,12/03/2019,3948.602,,
2351,13/03/2019,4118.077,,
2352,14/03/2019,4143.72,,
2353,15/03/2019,3374.64,,
2354,16/03/2019,3415.67,,
2355,17/03/2019,3953.99,,
2356,18/03/2019,671.738,,
2357,19/03/2019,1593.926,,
2358,20/03/2019,2140.19,,
2359,21/03/2019,1242.37,,
2360,22/03/2019,2926.16,,
2361,23/03/2019,569.742,,
2362,24/03/2019,3203.99,,
2363,25/03/2019,2060.27,,
2364,26/03/2019,868.36,,
2365,27/03/2019,1329.94,,
2366,28/03/2019,597.874,,
2367,29/03/2019,667.834,,
2368,30/03/2019,530.937,,
2369,31/03/2019,1208.13,,
2370,01/04/2019,1797.732,,
2371,02/04/2019,998.616,,
2372,03/04/2019,2171.62,,
2373,04/04/2019,3550.01,,
2374,05/04/2019,3673.81,,
2375,06/04/2019,1214.882,,
2376,07/04/2019,435.516,,
2377,08/04/2019,2303.82,,
2378,09/04/2019,2937.64,,
2379,10/04/2019,891.573,,
2380,11/04/2019,971.185,,
2381,12/04/2019,1580.76,,
2382,13/04/2019,3478.42,,
2383,14/04/2019,3856.09,,
2384,15/04/2019,4235.86,,
2385,16/04/2019,1143.385,,
2386,17/04/2019,1896.943,,
2387,18/04/2019,1785.55,,
2388,19/04/2019,566.455,,
2389,20/04/2019,296.37,,
2390,21/04/2019,134.051,,
2391,22/04/2019,1717.405,,
2392,23/04/2019,2409.75,,
2393,24/04/2019,1879.804,,
2394,25/04/2019,1765.87,,
2395,26/04/2019,3965.91,,
2396,27/04/2019,3864.864,,
2397,28/04/2019,1834.028,,
2398,29/04/2019,256.774,,
2399,30/04/2019,416.844,,
2400,01/05/2019,127.981,,
2401,02/05/2019,705.263,,
2402,03/05/2019,1213.706,,
2403,04/05/2019,2268.351,,
2404,05/05/2019,1382.613,,
2405,06/05/2019,1121.838,,
2406,07/05/2019,416.819,,
2407,08/05/2019,3427.9,,
2408,09/05/2019,925.207,,
2409,10/05/2019,562.117,,
2410,11/05/2019,1623.462,,
2411,12/05/2019,213.64,,
2412,13/05/2019,141.437,,
2413,14/05/2019,248.511,,
2414,15/05/2019,306.836,,
2415,16/05/2019,2422.19,,
2416,17/05/2019,1055.98,,
2417,18/05/2019,126.848,,
2418,19/05/2019,115.636,,
2419,20/05/2019,873.23,,
2420,21/05/2019,992.56,,
2421,22/05/2019,59.72,,
2422,23/05/2019,213.765,,
2423,24/05/2019,519.111,,
2424,25/05/2019,1371.563,,
2425,26/05/2019,3916.73,,
2426,27/05/2019,2302.15,,
2427,28/05/2019,1731.15,,
2428,29/05/2019,2056.138,,
2429,30/05/2019,4314.2,,
2430,31/05/2019,4080.92,,
2431,01/06/2019,452.931,,
2432,02/06/2019,3008.34,,
2433,03/06/2019,4235.67,,
2434,04/06/2019,550.832,,
2435,05/06/2019,1176.349,,
2436,06/06/2019,302.431,,
2437,07/06/2019,1160.925,,
2438,08/06/2019,3171.04,,
2439,09/06/2019,1013.392,,
2440,10/06/2019,423.625,,
2441,11/06/2019,2263.74,,
2442,12/06/2019,3614.8,,
2443,13/06/2019,2328.103,,
2444,14/06/2019,306.916,,
2445,15/06/2019,1899.484,,
2446,16/06/2019,1961.25,,
2447,17/06/2019,3492.45,,
2448,18/06/2019,1035.447,,
2449,19/06/2019,390.315,,
2450,20/06/2019,1768.54,,
2451,21/06/2019,508.792,,
2452,22/06/2019,156.62,,
2453,23/06/2019,2386.31,,
2454,24/06/2019,1091.313,,
2455,25/06/2019,340.685,,
2456,26/06/2019,255.857,,
2457,27/06/2019,964.243,,
2458,28/06/2019,2824.34,,
2459,29/06/2019,641.596,,
2460,30/06/2019,3980.87,,
2461,01/07/2019,3899.68,,
2462,02/07/2019,1987.08,,
2463,03/07/2019,1118.07,,
2464,04/07/2019,700.97,,
2465,05/07/2019,727.1,,
2466,06/07/2019,1530.89,,
2467,07/07/2019,216.135,,
2468,08/07/2019,422.773,,
2469,09/07/2019,203.534,,
2470,10/07/2019,669.47,,
2471,11/07/2019,786.34,,
2472,12/07/2019,2786.44,,
2473,13/07/2019,2962.88,,
2474,14/07/2019,463.528,,
2475,15/07/2019,263.705,,
2476,16/07/2019,336.98,,
2477,17/07/2019,2596.92,,
2478,18/07/2019,1707.4,,
2479,19/07/2019,2381.15,,
2480,20/07/2019,1914.233,,
2481,21/07/2019,2208.23,,
2482,22/07/2019,4312.15,,
2483,23/07/2019,1299.536,,
2484,24/07/2019,908.834,,
2485,25/07/2019,829.171,,
2486,26/07/2019,64.428,,
2487,27/07/2019,739.511,,
2488,28/07/2019,2296.139,,
2489,29/07/2019,346.068,,
2490,30/07/2019,805.148,,
2491,31/07/2019,2722.6,,
2492,01/08/2019,1206.44,,
2493,02/08/2019,76.663,,
2494,03/08/2019,449.277,,
2495,04/08/2019,269.247,,
2496,05/08/2019,2343.38,,
2497,06/08/2019,3839.54,,
2498,07/08/2019,1716.2,,
2499,08/08/2019,506.449,,
2500,09/08/2019,2507.872,,
2501,10/08/2019,4181.24,,
2502,11/08/2019,3295.23,,
2503,12/08/2019,1823.42,,
2504,13/08/2019,1018.91,,
2505,14/08/2019,1349.9,,
2506,15/08/2019,3018.9,,
2507,16/08/2019,4005.43,,
2508,17/08/2019,4064.77,,
2509,18/08/2019,4025.19,,
2510,19/08/2019,3736.03,,
2511,20/08/2019,1626.16,,
2512,21/08/2019,2779.88,,
2513,22/08/2019,3403.7,,
2514,23/08/2019,2238.126,,
2515,24/08/2019,356.85,,
2516,25/08/2019,669.148,,
2517,26/08/2019,0,,
2518,27/08/2019,86.045,,
2519,28/08/2019,2260.4,,
2520,29/08/2019,3655,,
2521,30/08/2019,4286.28,,
2522,31/08/2019,3743.65,,
2523,01/09/2019,2863.75,,
2524,02/09/2019,3429.83,,
2525,03/09/2019,4095.08,,
2526,04/09/2019,3547.58,,
2527,05/09/2019,3485.95,,
2528,06/09/2019,3843.42,,
2529,07/09/2019,1143.991,,
2530,08/09/2019,345.336,,
2531,09/09/2019,955.084,,
2532,10/09/2019,2292.1,,
2533,11/09/2019,3696.36,,
2534,12/09/2019,3401.18,,
2535,13/09/2019,572.316,,
2536,14/09/2019,2187.23,,
2537,15/09/2019,1311.991,,
2538,16/09/2019,1096.732,,
2539,17/09/2019,1648.37,,
2540,18/09/2019,17.203,,
2541,19/09/2019,0,,
2542,20/09/2019,1166.056,,
2543,21/09/2019,3862.13,,
2544,22/09/2019,1569.251,,
2545,23/09/2019,2328.74,,
2546,24/09/2019,1146.62,,
2547,25/09/2019,357.525,,
2548,26/09/2019,3681.25,,
2549,27/09/2019,3449.7,,
2550,28/09/2019,2191.98,,
2551,29/09/2019,3056.504,,
2552,30/09/2019,1292.877,,
2553,01/10/2019,3148.57,,
2554,02/10/2019,351.524,,
2555,03/10/2019,2435.501,,
2556,04/10/2019,2186.661,,
2557,05/10/2019,2911.64,,
2558,06/10/2019,2834.84,,
2559,07/10/2019,3276.78,,
2560,08/10/2019,4325.06,,
2561,09/10/2019,4333.11,,
2562,10/10/2019,4327.52,,
2563,11/10/2019,4056.1,,
2564,12/10/2019,1937.6,,
2565,13/10/2019,1061.555,,
2566,14/10/2019,809.25,,
2567,15/10/2019,566.269,,
2568,16/10/2019,2642.83,,
2569,17/10/2019,3157.47,,
2570,18/10/2019,902.8,,
2571,19/10/2019,1621.19,,
2572,20/10/2019,3139.58,,
2573,21/10/2019,759.843,,
2574,22/10/2019,2459.85,,
2575,23/10/2019,2862.14,,
2576,24/10/2019,1678.97,,
2577,25/10/2019,1050.268,,
2578,26/10/2019,1682.191,,
2579,27/10/2019,3302.9,,
2580,28/10/2019,610.381,,
2581,29/10/2019,2657.91,,
2582,30/10/2019,4091.56,,
2583,31/10/2019,4049.14,,
2584,01/11/2019,3405.95,,
2585,02/11/2019,1371.3,,
2586,03/11/2019,500.481,,
2587,04/11/2019,1704.42,,
2588,05/11/2019,2755.638,,
2589,06/11/2019,792.25,,
2590,07/11/2019,3761.03,,
2591,08/11/2019,1476.057,,
2592,09/11/2019,3390.08,,
2593,10/11/2019,1687.31,,
2594,11/11/2019,4333.57,,
2595,12/11/2019,4195.62,,
2596,13/11/2019,1881.531,,
2597,14/11/2019,4170.35,,
2598,15/11/2019,3450.33,,
2599,16/11/2019,1366.297,,
2600,17/11/2019,495.793,,
2601,18/11/2019,102.101,,
2602,19/11/2019,2867.79,,
2603,20/11/2019,4324.91,,
2604,21/11/2019,4321.12,,
2605,22/11/2019,3297.63,,
2606,23/11/2019,2050.504,,
2607,24/11/2019,593.402,,
2608,25/11/2019,1537.8,,
2609,26/11/2019,2177.64,,
2610,27/11/2019,1478.436,,
2611,28/11/2019,2259.896,,
2612,29/11/2019,201.714,,
2613,30/11/2019,1705.78,,
2614,01/12/2019,766.542,,
2615,02/12/2019,1166.93,,
2616,03/12/2019,1511.14,,
2617,04/12/2019,3593.29,,
2618,05/12/2019,4223.64,,
2619,06/12/2019,4059.42,,
2620,07/12/2019,3954.22,,
2621,08/12/2019,4161.5,,
2622,09/12/2019,3022.07,,
2623,10/12/2019,4178.8,,
2624,11/12/2019,4037.68,,
2625,12/12/2019,2173.388,,
2626,13/12/2019,3302.26,,
2627,14/12/2019,3938.28,,
2628,15/12/2019,3096.46,,
2629,16/12/2019,3270.01,,
2630,17/12/2019,1333.47,,
2631,18/12/2019,2984.915,,
2632,19/12/2019,3083.92,,
2633,20/12/2019,2084.43,,
2634,21/12/2019,1213.92,,
2635,22/12/2019,1307.213,,
2636,23/12/2019,3650.75,,
2637,24/12/2019,2018.21,,
2638,25/12/2019,1100.134,,
2639,26/12/2019,2730.2,,
2640,27/12/2019,1843.26,,
2641,28/12/2019,1477.39,,
2642,29/12/2019,2575.2,,
2643,30/12/2019,2601.8,,
2644,31/12/2019,1167.68,,
2645,01/01/2020,814.551,,
2646,02/01/2020,4115.14,,
2647,03/01/2020,3891.18,,
2648,04/01/2020,3479.63,,
2649,05/01/2020,3953.86,,
2650,06/01/2020,4091.73,,
2651,07/01/2020,4043.73,,
2652,08/01/2020,2381.607,,
2653,09/01/2020,2008.054,,
2654,10/01/2020,2102.1,,
2655,11/01/2020,4062.33,,
2656,12/01/2020,2123.31,,
2657,13/01/2020,4058.92,,
2658,14/01/2020,3492.448,,
2659,15/01/2020,4243.61,,
2660,16/01/2020,4048.52,,
2661,17/01/2020,2709.009,,
2662,18/01/2020,2128.67,,
2663,19/01/2020,544.177,,
2664,20/01/2020,1128,,
2665,21/01/2020,286.53,,
2666,22/01/2020,331.648,,
2667,23/01/2020,106.587,,
2668,24/01/2020,464.83,,
2669,25/01/2020,2621.58,,
2670,26/01/2020,2460.53,,
2671,27/01/2020,3396.66,,
2672,28/01/2020,4054.81,,
2673,29/01/2020,4033.81,,
2674,30/01/2020,4040.04,,
2675,31/01/2020,4090.66,,
2676,01/02/2020,3236.717,,
2677,02/02/2020,2806.125,,
2678,03/02/2020,4091.81,,
2679,04/02/2020,3810.55,,
2680,05/02/2020,448.062,,
2681,06/02/2020,525.53,,
2682,07/02/2020,3924.53,,
2683,08/02/2020,4044.95,,
2684,09/02/2020,3828.621,,
2685,10/02/2020,3864.97,,
2686,11/02/2020,4051.12,,
2687,12/02/2020,3384.09,,
2688,13/02/2020,1712.296,,
2689,14/02/2020,2753.1,,
2690,15/02/2020,3875.81,,
2691,16/02/2020,4042.147,,
2692,17/02/2020,4040.16,,
2693,18/02/2020,4098.01,,
2694,19/02/2020,3965.31,,
2695,20/02/2020,4011.37,,
2696,21/02/2020,3989.19,,
2697,22/02/2020,3920.08,,
2698,23/02/2020,2452.763,,
2699,24/02/2020,3630.715,,
2700,25/02/2020,3699.04,,
2701,26/02/2020,3588.17,,
2702,27/02/2020,2522.65,,
2703,28/02/2020,3523.73,,
2704,29/02/2020,3824.522,,
2705,01/03/2020,3994.17,,
2706,02/03/2020,3558.14,,
2707,03/03/2020,2335.8,,
2708,04/03/2020,43.715,,
2709,05/03/2020,5.29,,
2710,06/03/2020,445.92,,
2711,07/03/2020,3669.98,,
2712,08/03/2020,4141.11,,
2713,09/03/2020,4184.54,,
2714,10/03/2020,3533.21,,
2715,11/03/2020,3981.76,,
